"lang","word","sentiment","value"
"english","asshole","disgust",1
"english","asymmetry","disgust",1
"english","atrocious","disgust",1
"english","atrocity","disgust",1
"english","atrophy","disgust",1
"english","attacking","disgust",1
"english","autopsy","disgust",1
"english","avarice","disgust",1
"english","averse","disgust",1
"english","aversion","disgust",1
"english","awful","disgust",1
"english","awkwardness","disgust",1
"english","baboon","disgust",1
"english","backwards","disgust",1
"english","bacteria","disgust",1
"english","bacterium","disgust",1
"english","bad","disgust",1
"english","badness","disgust",1
"english","bane","disgust",1
"english","bang","disgust",1
"english","banish","disgust",1
"english","banishment","disgust",1
"english","bankruptcy","disgust",1
"english","banshee","disgust",1
"english","barbaric","disgust",1
"english","barf","disgust",1
"english","barrow","disgust",1
"english","bastard","disgust",1
"english","beastly","disgust",1
"english","belittle","disgust",1
"english","bestial","disgust",1
"english","betray","disgust",1
"english","betrayal","disgust",1
"english","bickering","disgust",1
"english","bigot","disgust",1
"english","bigoted","disgust",1
"english","bile","disgust",1
"english","birch","disgust",1
"english","bitch","disgust",1
"english","bitterly","disgust",1
"english","bitterness","disgust",1
"english","blame","disgust",1
"english","blasphemous","disgust",1
"english","blatant","disgust",1
"english","bleeding","disgust",1
"english","blemish","disgust",1
"english","blight","disgust",1
"english","blighted","disgust",1
"english","blister","disgust",1
"english","bloated","disgust",1
"english","blob","disgust",1
"english","bloodshed","disgust",1
"english","bloodthirsty","disgust",1
"english","bloody","disgust",1
"english","blunder","disgust",1
"english","bogus","disgust",1
"english","boil","disgust",1
"english","bombed","disgust",1
"english","bovine","disgust",1
"english","bowels","disgust",1
"english","boy","disgust",1
"english","bran","disgust",1
"english","brawl","disgust",1
"english","bribery","disgust",1
"english","brothel","disgust",1
"english","bug","disgust",1
"english","bum","disgust",1
"english","bummer","disgust",1
"english","bureaucrat","disgust",1
"english","burglar","disgust",1
"english","burke","disgust",1
"english","burnt","disgust",1
"english","butcher","disgust",1
"english","cacophony","disgust",1
"english","cad","disgust",1
"english","cadaver","disgust",1
"english","callous","disgust",1
"english","cancer","disgust",1
"english","canker","disgust",1
"english","cannibal","disgust",1
"english","cannibalism","disgust",1
"english","carcass","disgust",1
"english","carelessness","disgust",1
"english","caries","disgust",1
"english","carnage","disgust",1
"english","catastrophe","disgust",1
"english","catechism","disgust",1
"english","celebrity","disgust",1
"english","censor","disgust",1
"english","cess","disgust",1
"english","chagrin","disgust",1
"english","cheat","disgust",1
"english","cholera","disgust",1
"english","claimant","disgust",1
"english","clamor","disgust",1
"english","clumsy","disgust",1
"english","coerce","disgust",1
"english","coercion","disgust",1
"english","coldness","disgust",1
"english","collapse","disgust",1
"english","collusion","disgust",1
"english","compost","disgust",1
"english","condemnation","disgust",1
"english","condescension","disgust",1
"english","confined","disgust",1
"english","congress","disgust",1
"english","conspirator","disgust",1
"english","constipation","disgust",1
"english","contagion","disgust",1
"english","contagious","disgust",1
"english","contaminate","disgust",1
"english","contaminated","disgust",1
"english","contamination","disgust",1
"english","contempt","disgust",1
"english","contemptible","disgust",1
"english","contentious","disgust",1
"english","contraband","disgust",1
"english","convict","disgust",1
"english","coop","disgust",1
"english","copycat","disgust",1
"english","corpse","disgust",1
"english","corrupting","disgust",1
"english","corruption","disgust",1
"english","cough","disgust",1
"english","cove","disgust",1
"english","coward","disgust",1
"english","crap","disgust",1
"english","crawl","disgust",1
"english","creature","disgust",1
"english","criminal","disgust",1
"english","criminality","disgust",1
"english","cringe","disgust",1
"english","criticize","disgust",1
"english","critter","disgust",1
"english","crucifixion","disgust",1
"english","crude","disgust",1
"english","cruel","disgust",1
"english","cruelty","disgust",1
"english","crushed","disgust",1
"english","crushing","disgust",1
"english","crusty","disgust",1
"english","cuckold","disgust",1
"english","cupping","disgust",1
"english","cur","disgust",1
"english","curse","disgust",1
"english","cursing","disgust",1
"english","cutting","disgust",1
"english","cystic","disgust",1
"english","dabbling","disgust",1
"english","daemon","disgust",1
"english","daft","disgust",1
"english","damage","disgust",1
"english","dame","disgust",1
"english","damn","disgust",1
"english","dandy","disgust",1
"english","dank","disgust",1
"english","dastardly","disgust",1
"english","deadly","disgust",1
"english","death","disgust",1
"english","debauchery","disgust",1
"english","debris","disgust",1
"english","decayed","disgust",1
"english","deceit","disgust",1
"english","deceitful","disgust",1
"english","deceive","disgust",1
"english","decompose","disgust",1
"english","decomposition","disgust",1
"english","defamation","disgust",1
"english","default","disgust",1
"english","defective","disgust",1
"english","defiance","disgust",1
"english","deform","disgust",1
"english","deformed","disgust",1
"english","deformity","disgust",1
"english","defraud","disgust",1
"english","degeneracy","disgust",1
"english","degrade","disgust",1
"english","degrading","disgust",1
"english","delay","disgust",1
"english","deleterious","disgust",1
"english","delinquent","disgust",1
"english","delirium","disgust",1
"english","demon","disgust",1
"english","demonic","disgust",1
"english","denounce","disgust",1
"english","denunciation","disgust",1
"english","deplorable","disgust",1
"english","deplore","disgust",1
"english","depraved","disgust",1
"english","depravity","disgust",1
"english","depreciate","disgust",1
"english","depreciated","disgust",1
"english","depressing","disgust",1
"english","deprivation","disgust",1
"english","deranged","disgust",1
"english","derision","disgust",1
"english","derogation","disgust",1
"english","derogatory","disgust",1
"english","desecration","disgust",1
"english","desert","disgust",1
"english","deserted","disgust",1
"english","desist","disgust",1
"english","despair","disgust",1
"english","despicable","disgust",1
"english","despise","disgust",1
"english","despotism","disgust",1
"english","destructive","disgust",1
"english","deteriorated","disgust",1
"english","deterioration","disgust",1
"english","detest","disgust",1
"english","devastating","disgust",1
"english","devil","disgust",1
"english","devilish","disgust",1
"english","diabolical","disgust",1
"english","diaper","disgust",1
"english","diarrhoea","disgust",1
"english","diatribe","disgust",1
"english","dictatorship","disgust",1
"english","dilapidated","disgust",1
"english","dire","disgust",1
"english","dirt","disgust",1
"english","dirty","disgust",1
"english","disallowed","disgust",1
"english","disappoint","disgust",1
"english","disappointed","disgust",1
"english","disappointment","disgust",1
"english","disapprove","disgust",1
"english","disapproving","disgust",1
"english","disaster","disgust",1
"english","disclaim","disgust",1
"english","discoloration","disgust",1
"english","discolored","disgust",1
"english","discontent","disgust",1
"english","discontinuity","disgust",1
"english","discord","disgust",1
"english","discriminating","disgust",1
"english","discrimination","disgust",1
"english","disdain","disgust",1
"english","disease","disgust",1
"english","diseased","disgust",1
"english","disfigured","disgust",1
"english","disgrace","disgust",1
"english","disgraced","disgust",1
"english","disgraceful","disgust",1
"english","disgruntled","disgust",1
"english","disgust","disgust",1
"english","disgusting","disgust",1
"english","dishonest","disgust",1
"english","dishonesty","disgust",1
"english","dishonor","disgust",1
"english","disillusionment","disgust",1
"english","disingenuous","disgust",1
"english","disintegrate","disgust",1
"english","dislike","disgust",1
"english","dislocated","disgust",1
"english","dismal","disgust",1
"english","dismemberment","disgust",1
"english","dismissal","disgust",1
"english","disobedience","disgust",1
"english","disobey","disgust",1
"english","disparage","disgust",1
"english","disparaging","disgust",1
"english","disparity","disgust",1
"english","displeased","disgust",1
"english","displeasure","disgust",1
"english","dispose","disgust",1
"english","disqualified","disgust",1
"english","disregarded","disgust",1
"english","disreputable","disgust",1
"english","disrespectful","disgust",1
"english","dissection","disgust",1
"english","disservice","disgust",1
"english","distaste","disgust",1
"english","distasteful","disgust",1
"english","distorted","disgust",1
"english","distress","disgust",1
"english","distrust","disgust",1
"english","divorce","disgust",1
"english","donkey","disgust",1
"english","doomsday","disgust",1
"english","dreadful","disgust",1
"english","dreadfully","disgust",1
"english","drivel","disgust",1
"english","drool","disgust",1
"english","drunken","disgust",1
"english","dung","disgust",1
"english","duress","disgust",1
"english","dying","disgust",1
"english","dysentery","disgust",1
"english","egotistical","disgust",1
"english","egregious","disgust",1
"english","elf","disgust",1
"english","elimination","disgust",1
"english","endemic","disgust",1
"english","enema","disgust",1
"english","enemy","disgust",1
"english","enslaved","disgust",1
"english","entangled","disgust",1
"english","entrails","disgust",1
"english","epidemic","disgust",1
"english","eradication","disgust",1
"english","evade","disgust",1
"english","eviction","disgust",1
"english","evil","disgust",1
"english","exasperation","disgust",1
"english","excellence","disgust",1
"english","excluded","disgust",1
"english","exclusion","disgust",1
"english","excrement","disgust",1
"english","excretion","disgust",1
"english","exigent","disgust",1
"english","expel","disgust",1
"english","expulsion","disgust",1
"english","faeces","disgust",1
"english","failure","disgust",1
"english","falsify","disgust",1
"english","falsity","disgust",1
"english","farcical","disgust",1
"english","fat","disgust",1
"english","fatty","disgust",1
"english","fecal","disgust",1
"english","feces","disgust",1
"english","feeling","disgust",1
"english","ferocious","disgust",1
"english","fiend","disgust",1
"english","fierce","disgust",1
"english","filth","disgust",1
"english","filthy","disgust",1
"english","finally","disgust",1
"english","flabby","disgust",1
"english","flagrant","disgust",1
"english","flatulence","disgust",1
"english","flea","disgust",1
"english","fleece","disgust",1
"english","flesh","disgust",1
"english","flinch","disgust",1
"english","flog","disgust",1
"english","flop","disgust",1
"english","fool","disgust",1
"english","foul","disgust",1
"english","frantic","disgust",1
"english","fraudulent","disgust",1
"english","freakish","disgust",1
"english","frowning","disgust",1
"english","frustrate","disgust",1
"english","fugitive","disgust",1
"english","fungus","disgust",1
"english","furious","disgust",1
"english","fussy","disgust",1
"english","gaby","disgust",1
"english","gag","disgust",1
"english","gall","disgust",1
"english","garbage","disgust",1
"english","garish","disgust",1
"english","gelatin","disgust",1
"english","gent","disgust",1
"english","germ","disgust",1
"english","ghastly","disgust",1
"english","ghetto","disgust",1
"english","glitter","disgust",1
"english","glut","disgust",1
"english","gluttony","disgust",1
"english","gnome","disgust",1
"english","gob","disgust",1
"english","goblin","disgust",1
"english","gonorrhea","disgust",1
"english","goo","disgust",1
"english","gore","disgust",1
"english","gorge","disgust",1
"english","gory","disgust",1
"english","grating","disgust",1
"english","gratuitous","disgust",1
"english","gray","disgust",1
"english","greasy","disgust",1
"english","greed","disgust",1
"english","greedy","disgust",1
"english","grievance","disgust",1
"english","grim","disgust",1
"english","grime","disgust",1
"english","grimy","disgust",1
"english","grisly","disgust",1
"english","groan","disgust",1
"english","grope","disgust",1
"english","gross","disgust",1
"english","grotesque","disgust",1
"english","growling","disgust",1
"english","gruesome","disgust",1
"english","gruff","disgust",1
"english","grumble","disgust",1
"english","grumpy","disgust",1
"english","guillotine","disgust",1
"english","guilt","disgust",1
"english","gush","disgust",1
"english","gut","disgust",1
"english","gutter","disgust",1
"english","hag","disgust",1
"english","hairy","disgust",1
"english","hanging","disgust",1
"english","harass","disgust",1
"english","hardened","disgust",1
"english","harlot","disgust",1
"english","harmful","disgust",1
"english","hate","disgust",1
"english","hateful","disgust",1
"english","hatred","disgust",1
"english","heartworm","disgust",1
"english","hell","disgust",1
"english","hellish","disgust",1
"english","hemorrhage","disgust",1
"english","heretic","disgust",1
"english","herpes","disgust",1
"english","herpesvirus","disgust",1
"english","hideous","disgust",1
"english","hoax","disgust",1
"english","hog","disgust",1
"english","holocaust","disgust",1
"english","homeless","disgust",1
"english","homicide","disgust",1
"english","honest","disgust",1
"english","hood","disgust",1
"english","hoot","disgust",1
"english","hopelessness","disgust",1
"english","horrible","disgust",1
"english","horrid","disgust",1
"english","horrific","disgust",1
"english","horrifying","disgust",1
"english","horror","disgust",1
"english","hostile","disgust",1
"english","hostility","disgust",1
"english","howl","disgust",1
"english","huff","disgust",1
"english","hulk","disgust",1
"english","humble","disgust",1
"english","humbug","disgust",1
"english","humiliating","disgust",1
"english","humiliation","disgust",1
"english","hurtful","disgust",1
"english","hydrocephalus","disgust",1
"english","hypertrophy","disgust",1
"english","hypocrite","disgust",1
"english","hypocritical","disgust",1
"english","idiocy","disgust",1
"english","idiot","disgust",1
"english","idiotic","disgust",1
"english","idolatry","disgust",1
"english","ignorant","disgust",1
"english","ill","disgust",1
"english","illegal","disgust",1
"english","illegality","disgust",1
"english","illegitimate","disgust",1
"english","illicit","disgust",1
"english","illiterate","disgust",1
"english","immoral","disgust",1
"english","immorality","disgust",1
"english","impeach","disgust",1
"english","impolite","disgust",1
"english","imprisoned","disgust",1
"english","imprisonment","disgust",1
"english","impure","disgust",1
"english","impurity","disgust",1
"english","inadmissible","disgust",1
"english","inappropriate","disgust",1
"english","incarceration","disgust",1
"english","incase","disgust",1
"english","incest","disgust",1
"english","incestuous","disgust",1
"english","incompatible","disgust",1
"english","inconsiderate","disgust",1
"english","inconvenient","disgust",1
"english","incredulous","disgust",1
"english","incubus","disgust",1
"english","incurable","disgust",1
"english","indecency","disgust",1
"english","indecent","disgust",1
"english","indifference","disgust",1
"english","indignation","disgust",1
"english","ineffectual","disgust",1
"english","inefficiency","disgust",1
"english","inept","disgust",1
"english","ineptitude","disgust",1
"english","inexcusable","disgust",1
"english","infamous","disgust",1
"english","infanticide","disgust",1
"english","infantile","disgust",1
"english","infect","disgust",1
"english","infectious","disgust",1
"english","infestation","disgust",1
"english","infidel","disgust",1
"english","infidelity","disgust",1
"english","inhibit","disgust",1
"english","inhuman","disgust",1
"english","iniquity","disgust",1
"english","inmate","disgust",1
"english","insanity","disgust",1
"english","insidious","disgust",1
"english","instability","disgust",1
"english","instinctive","disgust",1
"english","insult","disgust",1
"english","insulting","disgust",1
"english","intense","disgust",1
"english","interested","disgust",1
"english","interior","disgust",1
"english","intestinal","disgust",1
"english","intolerance","disgust",1
"english","intolerant","disgust",1
"english","intoxicated","disgust",1
"english","intrusive","disgust",1
"english","irrational","disgust",1
"english","irritating","disgust",1
"english","irritation","disgust",1
"english","janitor","disgust",1
"english","jealous","disgust",1
"english","jealousy","disgust",1
"english","john","disgust",1
"english","kite","disgust",1
"english","lagging","disgust",1
"english","lament","disgust",1
"english","larceny","disgust",1
"english","larger","disgust",1
"english","latent","disgust",1
"english","latrines","disgust",1
"english","laughable","disgust",1
"english","lavatory","disgust",1
"english","lawsuit","disgust",1
"english","lawyer","disgust",1
"english","laxative","disgust",1
"english","leeches","disgust",1
"english","leer","disgust",1
"english","lemon","disgust",1
"english","leprosy","disgust",1
"english","lesbian","disgust",1
"english","lesser","disgust",1
"english","lethal","disgust",1
"english","lewd","disgust",1
"english","liar","disgust",1
"english","lick","disgust",1
"english","lie","disgust",1
"english","litigate","disgust",1
"english","litigious","disgust",1
"english","livid","disgust",1
"english","loathe","disgust",1
"english","loathing","disgust",1
"english","loathsome","disgust",1
"english","lonely","disgust",1
"english","loo","disgust",1
"english","loon","disgust",1
"english","lord","disgust",1
"english","lose","disgust",1
"english","louse","disgust",1
"english","lumpy","disgust",1
"english","lunacy","disgust",1
"english","lunatic","disgust",1
"english","lurid","disgust",1
"english","lush","disgust",1
"english","lusty","disgust",1
"english","lying","disgust",1
"english","lynch","disgust",1
"english","mad","disgust",1
"english","maggot","disgust",1
"english","malaria","disgust",1
"english","malevolent","disgust",1
"english","malfeasance","disgust",1
"english","malicious","disgust",1
"english","malign","disgust",1
"english","mange","disgust",1
"english","mangle","disgust",1
"english","manslaughter","disgust",1
"english","manure","disgust",1
"english","masochism","disgust",1
"english","massacre","disgust",1
"english","materialist","disgust",1
"english","measles","disgust",1
"english","mess","disgust",1
"english","messy","disgust",1
"english","mildew","disgust",1
"english","mire","disgust",1
"english","misbehavior","disgust",1
"english","misconception","disgust",1
"english","misconduct","disgust",1
"english","miserable","disgust",1
"english","misery","disgust",1
"english","misguided","disgust",1
"english","mishap","disgust",1
"english","misleading","disgust",1
"english","misplace","disgust",1
"english","misstatement","disgust",1
"english","mistress","disgust",1
"english","mistrust","disgust",1
"english","mite","disgust",1
"english","mockery","disgust",1
"english","mocking","disgust",1
"english","molestation","disgust",1
"english","monochrome","disgust",1
"english","monstrosity","disgust",1
"english","morals","disgust",1
"english","morbidity","disgust",1
"english","morgue","disgust",1
"english","mortification","disgust",1
"english","mosquito","disgust",1
"english","mouthful","disgust",1
"english","muck","disgust",1
"english","mucous","disgust",1
"english","mucus","disgust",1
"english","muddy","disgust",1
"english","muff","disgust",1
"english","murder","disgust",1
"english","murderer","disgust",1
"english","murderous","disgust",1
"english","murky","disgust",1
"english","musty","disgust",1
"english","mutilated","disgust",1
"english","mutilation","disgust",1
"english","mutiny","disgust",1
"english","nameless","disgust",1
"english","nappy","disgust",1
"english","nasty","disgust",1
"english","nausea","disgust",1
"english","nauseous","disgust",1
"english","nefarious","disgust",1
"english","neglected","disgust",1
"english","nepotism","disgust",1
"english","nettle","disgust",1
"english","neurotic","disgust",1
"english","nicotine","disgust",1
"english","nose","disgust",1
"english","notoriety","disgust",1
"english","noxious","disgust",1
"english","nurture","disgust",1
"english","obese","disgust",1
"english","obesity","disgust",1
"english","obi","disgust",1
"english","obliging","disgust",1
"english","obnoxious","disgust",1
"english","obscene","disgust",1
"english","obscenity","disgust",1
"english","occult","disgust",1
"english","octopus","disgust",1
"english","oddity","disgust",1
"english","odious","disgust",1
"english","offend","disgust",1
"english","offender","disgust",1
"english","offense","disgust",1
"english","offensive","disgust",1
"english","ogre","disgust",1
"english","ooze","disgust",1
"english","opium","disgust",1
"english","opponent","disgust",1
"english","oppress","disgust",1
"english","oppression","disgust",1
"english","oppressive","disgust",1
"english","orc","disgust",1
"english","outcast","disgust",1
"english","outhouse","disgust",1
"english","outrage","disgust",1
"english","overpriced","disgust",1
"english","owing","disgust",1
"english","painful","disgust",1
"english","palsy","disgust",1
"english","parasite","disgust",1
"english","parrot","disgust",1
"english","pathetic","disgust",1
"english","paucity","disgust",1
"english","perdition","disgust",1
"english","perpetrator","disgust",1
"english","persecution","disgust",1
"english","perspiration","disgust",1
"english","perverse","disgust",1
"english","perversion","disgust",1
"english","pervert","disgust",1
"english","perverted","disgust",1
"english","pest","disgust",1
"english","pestilence","disgust",1
"english","petroleum","disgust",1
"english","phlegm","disgust",1
"english","phony","disgust",1
"english","pig","disgust",1
"english","piles","disgust",1
"english","pillage","disgust",1
"english","pimple","disgust",1
"english","pious","disgust",1
"english","pitfall","disgust",1
"english","plagiarism","disgust",1
"english","plague","disgust",1
"english","plight","disgust",1
"english","plunder","disgust",1
"english","poaching","disgust",1
"english","poison","disgust",1
"english","poisoned","disgust",1
"english","poisoning","disgust",1
"english","poisonous","disgust",1
"english","polemic","disgust",1
"english","politic","disgust",1
"english","pollute","disgust",1
"english","pollution","disgust",1
"english","polygamy","disgust",1
"english","pompous","disgust",1
"english","porn","disgust",1
"english","pornography","disgust",1
"english","possessed","disgust",1
"english","possession","disgust",1
"english","poverty","disgust",1
"english","powerful","disgust",1
"english","powerless","disgust",1
"english","pregnancy","disgust",1
"english","prejudiced","disgust",1
"english","presumptuous","disgust",1
"english","prick","disgust",1
"english","prisoner","disgust",1
"english","prohibited","disgust",1
"english","prolong","disgust",1
"english","prosecution","disgust",1
"english","prostitute","disgust",1
"english","prostitution","disgust",1
"english","provoking","disgust",1
"english","puke","disgust",1
"english","pungent","disgust",1
"english","punished","disgust",1
"english","punishment","disgust",1
"english","purgatory","disgust",1
"english","pus","disgust",1
"english","quack","disgust",1
"english","quagmire","disgust",1
"english","questionable","disgust",1
"english","rabid","disgust",1
"english","raging","disgust",1
"english","rags","disgust",1
"english","rancid","disgust",1
"english","rape","disgust",1
"english","rascal","disgust",1
"english","rash","disgust",1
"english","rat","disgust",1
"english","rave","disgust",1
"english","rebellion","disgust",1
"english","recalcitrant","disgust",1
"english","recession","disgust",1
"english","recidivism","disgust",1
"english","recklessness","disgust",1
"english","reflux","disgust",1
"english","regurgitation","disgust",1
"english","rejection","disgust",1
"english","remains","disgust",1
"english","remiss","disgust",1
"english","repellant","disgust",1
"english","repellent","disgust",1
"english","repelling","disgust",1
"english","reproach","disgust",1
"english","repudiation","disgust",1
"english","repulsion","disgust",1
"english","resentment","disgust",1
"english","resign","disgust",1
"english","retard","disgust",1
"english","reversal","disgust",1
"english","revoke","disgust",1
"english","revolting","disgust",1
"english","revulsion","disgust",1
"english","ridicule","disgust",1
"english","ridiculous","disgust",1
"english","rigor","disgust",1
"english","rob","disgust",1
"english","robber","disgust",1
"english","robbery","disgust",1
"english","rogue","disgust",1
"english","rook","disgust",1
"english","rot","disgust",1
"english","rotting","disgust",1
"english","rubbish","disgust",1
"english","ruined","disgust",1
"english","ruinous","disgust",1
"english","ruthless","disgust",1
"english","sabotage","disgust",1
"english","sacrifices","disgust",1
"english","sarcasm","disgust",1
"english","saturated","disgust",1
"english","savor","disgust",1
"english","scar","disgust",1
"english","schizophrenia","disgust",1
"english","scoff","disgust",1
"english","scold","disgust",1
"english","scorpion","disgust",1
"english","scoundrel","disgust",1
"english","scream","disgust",1
"english","screaming","disgust",1
"english","scrub","disgust",1
"english","scum","disgust",1
"english","secrete","disgust",1
"english","secretion","disgust",1
"english","segregate","disgust",1
"english","selfish","disgust",1
"english","senseless","disgust",1
"english","sentence","disgust",1
"english","separatist","disgust",1
"english","septic","disgust",1
"english","serpent","disgust",1
"english","servile","disgust",1
"english","sewage","disgust",1
"english","sewer","disgust",1
"english","sewerage","disgust",1
"english","shabby","disgust",1
"english","shack","disgust",1
"english","shackle","disgust",1
"english","sham","disgust",1
"english","shame","disgust",1
"english","shameless","disgust",1
"english","shanghai","disgust",1
"english","shit","disgust",1
"english","shoddy","disgust",1
"english","shoplifting","disgust",1
"english","shun","disgust",1
"english","sick","disgust",1
"english","sickening","disgust",1
"english","sickly","disgust",1
"english","sickness","disgust",1
"english","sin","disgust",1
"english","sinful","disgust",1
"english","sinister","disgust",1
"english","sinner","disgust",1
"english","sinning","disgust",1
"english","slander","disgust",1
"english","slaughter","disgust",1
"english","slaughterhouse","disgust",1
"english","slaughtering","disgust",1
"english","slavery","disgust",1
"english","slayer","disgust",1
"english","slime","disgust",1
"english","slimy","disgust",1
"english","slop","disgust",1
"english","sloppy","disgust",1
"english","sloth","disgust",1
"english","sludge","disgust",1
"english","slug","disgust",1
"english","slum","disgust",1
"english","slur","disgust",1
"english","slush","disgust",1
"english","slut","disgust",1
"english","sly","disgust",1
"english","smell","disgust",1
"english","smelling","disgust",1
"english","smuggler","disgust",1
"english","smut","disgust",1
"english","snake","disgust",1
"english","snarl","disgust",1
"english","sneer","disgust",1
"english","sneeze","disgust",1
"english","socialism","disgust",1
"english","socialist","disgust",1
"english","soil","disgust",1
"english","soiled","disgust",1
"english","soot","disgust",1
"english","sordid","disgust",1
"english","soreness","disgust",1
"english","soulless","disgust",1
"english","sour","disgust",1
"english","speck","disgust",1
"english","spew","disgust",1
"english","spider","disgust",1
"english","spit","disgust",1
"english","spoil","disgust",1
"english","spurious","disgust",1
"english","squeamish","disgust",1
"english","squelch","disgust",1
"english","squirm","disgust",1
"english","stain","disgust",1
"english","stalemate","disgust",1
"english","stall","disgust",1
"english","stealing","disgust",1
"english","sticky","disgust",1
"english","stigma","disgust",1
"english","stingy","disgust",1
"english","stink","disgust",1
"english","stinking","disgust",1
"english","stomach","disgust",1
"english","stools","disgust",1
"english","strangle","disgust",1
"english","stripped","disgust",1
"english","sty","disgust",1
"english","subjugation","disgust",1
"english","subsidy","disgust",1
"english","subvert","disgust",1
"english","suffering","disgust",1
"english","suffocating","disgust",1
"english","suicidal","disgust",1
"english","sump","disgust",1
"english","sunk","disgust",1
"english","suppression","disgust",1
"english","surly","disgust",1
"english","swamp","disgust",1
"english","swampy","disgust",1
"english","swarm","disgust",1
"english","swig","disgust",1
"english","swine","disgust",1
"english","taboo","disgust",1
"english","tariff","disgust",1
"english","tarnish","disgust",1
"english","tasteless","disgust",1
"english","tawny","disgust",1
"english","tearful","disgust",1
"english","teeming","disgust",1
"english","termite","disgust",1
"english","terrible","disgust",1
"english","terrorism","disgust",1
"english","terrorist","disgust",1
"english","tetanus","disgust",1
"english","theft","disgust",1
"english","theism","disgust",1
"english","thief","disgust",1
"english","thoughtless","disgust",1
"english","thrash","disgust",1
"english","threatening","disgust",1
"english","thrift","disgust",1
"english","thug","disgust",1
"english","tirade","disgust",1
"english","toad","disgust",1
"english","toilet","disgust",1
"english","tortious","disgust",1
"english","torture","disgust",1
"english","toxic","disgust",1
"english","traitor","disgust",1
"english","tramp","disgust",1
"english","trash","disgust",1
"english","trashy","disgust",1
"english","travesty","disgust",1
"english","treacherous","disgust",1
"english","treason","disgust",1
"english","treat","disgust",1
"english","tree","disgust",1
"english","tribunal","disgust",1
"english","trickery","disgust",1
"english","tyrannical","disgust",1
"english","tyrant","disgust",1
"english","ugliness","disgust",1
"english","ugly","disgust",1
"english","ulcer","disgust",1
"english","unaccountable","disgust",1
"english","unattractive","disgust",1
"english","unbearable","disgust",1
"english","uncaring","disgust",1
"english","uncertain","disgust",1
"english","unclean","disgust",1
"english","unconscionable","disgust",1
"english","undesirable","disgust",1
"english","undoubted","disgust",1
"english","uneasy","disgust",1
"english","unequal","disgust",1
"english","unfair","disgust",1
"english","unfaithful","disgust",1
"english","unfavorable","disgust",1
"english","unfriendly","disgust",1
"english","ungrateful","disgust",1
"english","unhappy","disgust",1
"english","unhealthy","disgust",1
"english","unjustifiable","disgust",1
"english","unkind","disgust",1
"english","unlawful","disgust",1
"english","unlucky","disgust",1
"english","unmanageable","disgust",1
"english","unnatural","disgust",1
"english","unpleasant","disgust",1
"english","unpopular","disgust",1
"english","unruly","disgust",1
"english","unsatisfactory","disgust",1
"english","unsatisfied","disgust",1
"english","unsettled","disgust",1
"english","unsightly","disgust",1
"english","unthinkable","disgust",1
"english","untidy","disgust",1
"english","untoward","disgust",1
"english","unwashed","disgust",1
"english","unworthy","disgust",1
"english","vacuous","disgust",1
"english","vainly","disgust",1
"english","vampire","disgust",1
"english","varicella","disgust",1
"english","vegetative","disgust",1
"english","venom","disgust",1
"english","venomous","disgust",1
"english","vermin","disgust",1
"english","vesicular","disgust",1
"english","vicious","disgust",1
"english","victimized","disgust",1
"english","villainous","disgust",1
"english","vindictive","disgust",1
"english","violent","disgust",1
"english","violently","disgust",1
"english","vomit","disgust",1
"english","vulgar","disgust",1
"english","vulgarity","disgust",1
"english","vulture","disgust",1
"english","wallow","disgust",1
"english","wart","disgust",1
"english","waste","disgust",1
"english","wasted","disgust",1
"english","wasteful","disgust",1
"english","wasting","disgust",1
"english","weight","disgust",1
"english","weird","disgust",1
"english","wench","disgust",1
"english","whine","disgust",1
"english","whore","disgust",1
"english","wickedness","disgust",1
"english","wimp","disgust",1
"english","wimpy","disgust",1
"english","wince","disgust",1
"english","winning","disgust",1
"english","witch","disgust",1
"english","withered","disgust",1
"english","woe","disgust",1
"english","woefully","disgust",1
"english","worsening","disgust",1
"english","worthless","disgust",1
"english","wrangling","disgust",1
"english","wreck","disgust",1
"english","wretch","disgust",1
"english","wretched","disgust",1
"english","wrongdoing","disgust",1
"english","wrongful","disgust",1
"english","abandon","fear",1
"english","abandoned","fear",1
"english","abandonment","fear",1
"english","abduction","fear",1
"english","abhor","fear",1
"english","abhorrent","fear",1
"english","abominable","fear",1
"english","abomination","fear",1
"english","abortion","fear",1
"english","absence","fear",1
"english","abuse","fear",1
"english","abyss","fear",1
"english","accident","fear",1
"english","accidental","fear",1
"english","accursed","fear",1
"english","accused","fear",1
"english","accuser","fear",1
"english","accusing","fear",1
"english","acrobat","fear",1
"english","adder","fear",1
"english","adjudicate","fear",1
"english","admonition","fear",1
"english","adrift","fear",1
"english","advance","fear",1
"english","adverse","fear",1
"english","adversity","fear",1
"english","afflict","fear",1
"english","affliction","fear",1
"english","affront","fear",1
"english","afraid","fear",1
"english","aftermath","fear",1
"english","aga","fear",1
"english","aggression","fear",1
"english","aggressive","fear",1
"english","aggressor","fear",1
"english","aghast","fear",1
"english","agonizing","fear",1
"english","agony","fear",1
"english","ailing","fear",1
"english","alarm","fear",1
"english","alarming","fear",1
"english","alcoholism","fear",1
"english","alertness","fear",1
"english","alerts","fear",1
"english","alien","fear",1
"english","alienation","fear",1
"english","ambulance","fear",1
"english","ambush","fear",1
"english","anaconda","fear",1
"english","anarchism","fear",1
"english","anarchist","fear",1
"english","anarchy","fear",1
"english","anathema","fear",1
